Freq Z_mod Z_Fase Err Eri E_mod E_fase R X
+2.038154e+03 +1.069444e+02 -4.082131e-01 +5.202183e+03 +7.301531e+05 +7.301716e+05 -1.563672e+00 +1.069417e+02 -7.619367e-01
+2.134604e+03 +1.055556e+02 -3.985168e-01 +4.912950e+03 +7.063359e+05 +7.063530e+05 -1.563841e+00 +1.055530e+02 -7.341785e-01
+2.235618e+03 +1.041667e+02 -3.888206e-01 +4.637854e+03 +6.834138e+05 +6.834296e+05 -1.564010e+00 +1.041643e+02 -7.068903e-01
+2.341412e+03 +1.034722e+02 -3.791243e-01 +4.346846e+03 +6.569146e+05 +6.569290e+05 -1.564179e+00 +1.034700e+02 -6.846673e-01
+2.452213e+03 +1.027778e+02 -3.694280e-01 +4.071617e+03 +6.314713e+05 +6.314845e+05 -1.564349e+00 +1.027756e+02 -6.626793e-01
+2.568257e+03 +1.020833e+02 -3.597318e-01 +3.811360e+03 +6.070412e+05 +6.070532e+05 -1.564518e+00 +1.020813e+02 -6.409264e-01
+2.689793e+03 +1.013889e+02 -3.510051e-01 +3.575189e+03 +5.835831e+05 +5.835941e+05 -1.564670e+00 +1.013870e+02 -6.211242e-01
+2.817080e+03 +1.000000e+02 -3.413088e-01 +3.365451e+03 +5.649542e+05 +5.649642e+05 -1.564839e+00 +9.999823e+01 -5.956928e-01
+2.950391e+03 +9.861111e+01 -3.335518e-01 +3.184586e+03 +5.470253e+05 +5.470346e+05 -1.564975e+00 +9.860944e+01 -5.740690e-01
+3.090010e+03 +9.791667e+01 -3.248252e-01 +2.982142e+03 +5.260133e+05 +5.260217e+05 -1.565127e+00 +9.791509e+01 -5.551129e-01
+3.236236e+03 +9.722222e+01 -3.170681e-01 +2.799253e+03 +5.058337e+05 +5.058415e+05 -1.565262e+00 +9.722073e+01 -5.380137e-01
+3.389382e+03 +9.652778e+01 -3.093111e-01 +2.626142e+03 +4.864531e+05 +4.864602e+05 -1.565398e+00 +9.652637e+01 -5.211024e-01
+3.549775e+03 +9.583333e+01 -3.005845e-01 +2.454396e+03 +4.678394e+05 +4.678458e+05 -1.565550e+00 +9.583201e+01 -5.027575e-01
+3.717758e+03 +9.513889e+01 -2.928275e-01 +2.299684e+03 +4.499614e+05 +4.499673e+05 -1.565686e+00 +9.513765e+01 -4.862340e-01
+3.893691e+03 +9.444444e+01 -2.860401e-01 +2.160651e+03 +4.327896e+05 +4.327950e+05 -1.565804e+00 +9.444327e+01 -4.714969e-01
+4.077949e+03 +9.375000e+01 -2.792527e-01 +2.028991e+03 +4.162957e+05 +4.163006e+05 -1.565922e+00 +9.374889e+01 -4.569243e-01
+4.270926e+03 +9.375000e+01 -2.724653e-01 +1.890226e+03 +3.974860e+05 +3.974905e+05 -1.566041e+00 +9.374894e+01 -4.458186e-01
+4.473036e+03 +9.375000e+01 -2.656779e-01 +1.759858e+03 +3.795262e+05 +3.795303e+05 -1.566159e+00 +9.374899e+01 -4.347129e-01
+4.684710e+03 +9.305556e+01 -2.588905e-01 +1.649632e+03 +3.650822e+05 +3.650859e+05 -1.566278e+00 +9.305461e+01 -4.204693e-01
+4.906401e+03 +9.236111e+01 -2.521031e-01 +1.545333e+03 +3.512075e+05 +3.512109e+05 -1.566396e+00 +9.236022e+01 -4.063903e-01
+5.138583e+03 +9.166667e+01 -2.462854e-01 +1.452379e+03 +3.378791e+05 +3.378822e+05 -1.566498e+00 +9.166582e+01 -3.940271e-01
