Freq Z_mod Z_Fase Err Eri E_mod E_fase R X
+7.037033e+02 +3.819444e+01 -1.421474e+00 +1.468933e+05 +5.919659e+06 +5.921481e+06 -1.545987e+00 +3.818269e+01 -9.474839e-01
+7.370041e+02 +3.680556e+01 -1.422443e+00 +1.456480e+05 +5.865473e+06 +5.867281e+06 -1.545970e+00 +3.679421e+01 -9.136526e-01
+7.718807e+02 +3.541667e+01 -1.422443e+00 +1.445207e+05 +5.820073e+06 +5.821867e+06 -1.545970e+00 +3.540575e+01 -8.791752e-01
+8.084079e+02 +3.472222e+01 -1.421474e+00 +1.406545e+05 +5.668243e+06 +5.669987e+06 -1.545987e+00 +3.471154e+01 -8.613490e-01
+8.466635e+02 +3.402778e+01 -1.421474e+00 +1.370400e+05 +5.522580e+06 +5.524280e+06 -1.545987e+00 +3.401731e+01 -8.441220e-01
+8.867295e+02 +3.333333e+01 -1.421474e+00 +1.335740e+05 +5.382903e+06 +5.384560e+06 -1.545987e+00 +3.332308e+01 -8.268951e-01
+9.286915e+02 +3.263889e+01 -1.419534e+00 +1.300745e+05 +5.249041e+06 +5.250653e+06 -1.546021e+00 +3.262887e+01 -8.085637e-01
+9.726393e+02 +3.125000e+01 -1.418565e+00 +1.296285e+05 +5.234620e+06 +5.236225e+06 -1.546038e+00 +3.124042e+01 -7.736280e-01
+1.018667e+03 +2.986111e+01 -1.416626e+00 +1.293511e+05 +5.230573e+06 +5.232172e+06 -1.546072e+00 +2.985198e+01 -7.382342e-01
+1.066872e+03 +2.916667e+01 -1.412747e+00 +1.261010e+05 +5.113154e+06 +5.114708e+06 -1.546139e+00 +2.915780e+01 -7.190922e-01
+1.117359e+03 +2.847222e+01 -1.409838e+00 +1.230860e+05 +5.001203e+06 +5.002718e+06 -1.546190e+00 +2.846360e+01 -7.005259e-01
+1.170235e+03 +2.777778e+01 -1.406929e+00 +1.202141e+05 +4.894616e+06 +4.896092e+06 -1.546241e+00 +2.776940e+01 -6.820300e-01
+1.225613e+03 +2.708333e+01 -1.404020e+00 +1.174822e+05 +4.793295e+06 +4.794735e+06 -1.546292e+00 +2.707520e+01 -6.636047e-01
+1.283612e+03 +2.638889e+01 -1.399172e+00 +1.147283e+05 +4.697165e+06 +4.698566e+06 -1.546376e+00 +2.638102e+01 -6.443569e-01
+1.344355e+03 +2.569444e+01 -1.395294e+00 +1.121933e+05 +4.606150e+06 +4.607516e+06 -1.546444e+00 +2.568683e+01 -6.256614e-01
+1.407973e+03 +2.500000e+01 -1.391415e+00 +1.097936e+05 +4.520200e+06 +4.521533e+06 -1.546512e+00 +2.499263e+01 -6.070598e-01
+1.474602e+03 +2.430556e+01 -1.385598e+00 +1.073772e+05 +4.439283e+06 +4.440582e+06 -1.546613e+00 +2.429845e+01 -5.877298e-01
+1.544383e+03 +2.361111e+01 -1.379780e+00 +1.050979e+05 +4.363377e+06 +4.364643e+06 -1.546715e+00 +2.360427e+01 -5.685407e-01
+1.617467e+03 +2.291667e+01 -1.376871e+00 +1.031721e+05 +4.292477e+06 +4.293716e+06 -1.546765e+00 +2.291005e+01 -5.506558e-01
+1.694009e+03 +2.222222e+01 -1.372992e+00 +1.013027e+05 +4.226611e+06 +4.227825e+06 -1.546833e+00 +2.221584e+01 -5.324654e-01
+1.774173e+03 +2.152778e+01 -1.368144e+00 +9.949309e+04 +4.165826e+06 +4.167014e+06 -1.546918e+00 +2.152164e+01 -5.140048e-01
+1.858131e+03 +2.083333e+01 -1.364266e+00 +9.788595e+04 +4.110190e+06 +4.111356e+06 -1.546985e+00 +2.082743e+01 -4.960141e-01
+1.946062e+03 +2.013889e+01 -1.358448e+00 +9.627370e+04 +4.059812e+06 +4.060953e+06 -1.547087e+00 +2.013323e+01 -4.774360e-01
+2.038154e+03 +1.944444e+01 -1.351661e+00 +9.473105e+04 +4.014827e+06 +4.015944e+06 -1.547205e+00 +1.943903e+01 -4.586699e-01
+2.134604e+03 +1.875000e+01 -1.345843e+00 +9.339709e+04 +3.975409e+06 +3.976506e+06 -1.547307e+00 +1.874483e+01 -4.403855e-01
+2.235618e+03 +1.875000e+01 -1.340025e+00 +8.879161e+04 +3.795793e+06 +3.796831e+06 -1.547408e+00 +1.874487e+01 -4.384822e-01
+2.341412e+03 +1.805556e+01 -1.335177e+00 +8.772194e+04 +3.763686e+06 +3.764709e+06 -1.547493e+00 +1.805065e+01 -4.207147e-01
+2.452213e+03 +1.736111e+01 -1.327420e+00 +8.660266e+04 +3.737385e+06 +3.738388e+06 -1.547628e+00 +1.735645e+01 -4.021836e-01
+2.568257e+03 +1.666667e+01 -1.320632e+00 +8.569465e+04 +3.717213e+06 +3.718201e+06 -1.547747e+00 +1.666224e+01 -3.841224e-01
+2.689793e+03 +1.597222e+01 -1.312875e+00 +8.487872e+04 +3.703581e+06 +3.704554e+06 -1.547882e+00 +1.596803e+01 -3.659555e-01
+2.817080e+03 +1.527778e+01 -1.304149e+00 +8.416427e+04 +3.696990e+06 +3.697948e+06 -1.548035e+00 +1.527382e+01 -3.477180e-01
+2.950391e+03 +1.458333e+01 -1.298331e+00 +8.381263e+04 +3.698046e+06 +3.698996e+06 -1.548136e+00 +1.457959e+01 -3.304323e-01
+3.090010e+03 +1.388889e+01 -1.290574e+00 +8.352497e+04 +3.707512e+06 +3.708453e+06 -1.548272e+00 +1.388537e+01 -3.128175e-01
+3.236236e+03 +1.319444e+01 -1.282817e+00 +8.344391e+04 +3.726319e+06 +3.727253e+06 -1.548407e+00 +1.319114e+01 -2.953908e-01
+3.389382e+03 +1.250000e+01 -1.275060e+00 +8.359143e+04 +3.755624e+06 +3.756554e+06 -1.548542e+00 +1.249690e+01 -2.781520e-01
+3.549775e+03 +1.250000e+01 -1.266333e+00 +7.926827e+04 +3.585942e+06 +3.586818e+06 -1.548695e+00 +1.249695e+01 -2.762486e-01
+3.717758e+03 +1.250000e+01 -1.257607e+00 +7.516512e+04 +3.423926e+06 +3.424751e+06 -1.548847e+00 +1.249699e+01 -2.743452e-01
+3.893691e+03 +1.250000e+01 -1.247910e+00 +7.121560e+04 +3.269231e+06 +3.270007e+06 -1.549016e+00 +1.249704e+01 -2.722303e-01
+4.077949e+03 +1.250000e+01 -1.239184e+00 +6.752235e+04 +3.121525e+06 +3.122255e+06 -1.549168e+00 +1.249708e+01 -2.703269e-01
+4.270926e+03 +1.180556e+01 -1.229487e+00 +6.772980e+04 +3.155816e+06 +3.156542e+06 -1.549338e+00 +1.180284e+01 -2.533113e-01
+4.473036e+03 +1.111111e+01 -1.219791e+00 +6.816953e+04 +3.201561e+06 +3.202287e+06 -1.549507e+00 +1.110859e+01 -2.365307e-01
+4.684710e+03 +1.041667e+01 -1.211065e+00 +6.893201e+04 +3.260706e+06 +3.261434e+06 -1.549659e+00 +1.041434e+01 -2.201614e-01
+4.906401e+03 +9.722222e+00 -1.200399e+00 +6.989766e+04 +3.335771e+06 +3.336503e+06 -1.549845e+00 +9.720089e+00 -2.036745e-01
+5.138583e+03 +9.027778e+00 -1.189733e+00 +7.123468e+04 +3.430064e+06 +3.430804e+06 -1.550032e+00 +9.025832e+00 -1.874461e-01
+5.381752e+03 +8.333333e+00 -1.179067e+00 +7.302353e+04 +3.548017e+06 +3.548769e+06 -1.550218e+00 +8.331569e+00 -1.714762e-01
+5.636429e+03 +7.638889e+00 -1.168401e+00 +7.537461e+04 +3.695691e+06 +3.696459e+06 -1.550404e+00 +7.637301e+00 -1.557648e-01
+5.903157e+03 +6.944444e+00 -1.155796e+00 +7.831182e+04 +3.881592e+06 +3.882382e+06 -1.550624e+00 +6.943032e+00 -1.400769e-01
+6.182508e+03 +6.250000e+00 -1.144160e+00 +8.224525e+04 +4.118024e+06 +4.118845e+06 -1.550827e+00 +6.248754e+00 -1.248002e-01
+6.475078e+03 +6.250000e+00 -1.132525e+00 +7.773058e+04 +3.931971e+06 +3.932739e+06 -1.551030e+00 +6.248779e+00 -1.235312e-01
+6.781493e+03 +6.250000e+00 -1.119920e+00 +7.339245e+04 +3.754325e+06 +3.755042e+06 -1.551250e+00 +6.248806e+00 -1.221565e-01
+7.102408e+03 +6.250000e+00 -1.108284e+00 +6.934831e+04 +3.584703e+06 +3.585374e+06 -1.551453e+00 +6.248831e+00 -1.208875e-01
+7.438510e+03 +6.250000e+00 -1.095679e+00 +6.546186e+04 +3.422747e+06 +3.423373e+06 -1.551673e+00 +6.248857e+00 -1.195127e-01
+7.790517e+03 +6.250000e+00 -1.083074e+00 +6.178505e+04 +3.268107e+06 +3.268691e+06 -1.551893e+00 +6.248883e+00 -1.181380e-01
+8.159181e+03 +6.250000e+00 -1.069499e+00 +5.825404e+04 +3.120455e+06 +3.120998e+06 -1.552130e+00 +6.248911e+00 -1.166575e-01
+8.545292e+03 +6.250000e+00 -1.054955e+00 +5.486556e+04 +2.979474e+06 +2.979979e+06 -1.552384e+00 +6.248941e+00 -1.150712e-01
+8.949674e+03 +6.250000e+00 -1.041380e+00 +5.171249e+04 +2.844862e+06 +2.845332e+06 -1.552621e+00 +6.248968e+00 -1.135907e-01
+9.373193e+03 +6.250000e+00 -1.025866e+00 +4.864041e+04 +2.716333e+06 +2.716768e+06 -1.552892e+00 +6.248998e+00 -1.118986e-01
+9.816753e+03 +6.250000e+00 -1.011321e+00 +4.578426e+04 +2.593609e+06 +2.594014e+06 -1.553145e+00 +6.249026e+00 -1.103123e-01
+1.028130e+04 +6.250000e+00 -9.948377e-01 +4.300309e+04 +2.476432e+06 +2.476806e+06 -1.553433e+00 +6.249058e+00 -1.085145e-01
+1.076784e+04 +6.250000e+00 -9.783540e-01 +4.037977e+04 +2.364549e+06 +2.364894e+06 -1.553721e+00 +6.249089e+00 -1.067167e-01
+1.127740e+04 +6.250000e+00 -9.628400e-01 +3.794393e+04 +2.257719e+06 +2.258038e+06 -1.553992e+00 +6.249118e+00 -1.050246e-01
+1.181107e+04 +6.250000e+00 -9.453867e-01 +3.557280e+04 +2.155717e+06 +2.156011e+06 -1.554296e+00 +6.249149e+00 -1.031210e-01
+1.236999e+04 +6.250000e+00 -9.289030e-01 +3.337332e+04 +2.058323e+06 +2.058594e+06 -1.554584e+00 +6.249179e+00 -1.013232e-01
+1.295537e+04 +6.250000e+00 -9.124193e-01 +3.129996e+04 +1.965329e+06 +1.965578e+06 -1.554872e+00 +6.249208e+00 -9.952530e-02
+1.356845e+04 +6.250000e+00 -8.949661e-01 +2.931408e+04 +1.876536e+06 +1.876765e+06 -1.555176e+00 +6.249238e+00 -9.762168e-02
+3.147690e+05 +6.250000e+00 -6.894051e-01 +9.733959e+02 +8.089407e+04 +8.089993e+04 -1.558764e+00 +6.249548e+00 -7.520061e-02
+3.296646e+05 +6.250000e+00 -4.838441e-01 +6.522971e+02 +7.724179e+04 +7.724455e+04 -1.562352e+00 +6.249777e+00 -5.277857e-02
+3.452650e+05 +6.250000e+00 -2.763438e-01 +3.557238e+02 +7.375347e+04 +7.375433e+04 -1.565973e+00 +6.249927e+00 -3.014432e-02
+3.616038e+05 +6.250000e+00 -6.787392e-02 +8.342330e+01 +7.042176e+04 +7.042181e+04 -1.569612e+00 +6.249996e+00 -7.403894e-03
+3.787157e+05 +6.250000e+00 +1.425352e-01 -1.672731e+02 +6.723966e+04 +6.723987e+04 -1.573284e+00 +6.249981e+00 +1.554816e-02
+3.966373e+05 +6.250000e+00 +3.519747e-01 -3.943961e+02 +6.420049e+04 +6.420170e+04 -1.576939e+00 +6.249882e+00 +3.839425e-02
+4.154071e+05 +6.250000e+00 +5.633535e-01 -6.027227e+02 +6.129785e+04 +6.130081e+04 -1.580629e+00 +6.249698e+00 +6.145134e-02
+4.350651e+05 +6.250000e+00 +7.747323e-01 -7.914103e+02 +5.852564e+04 +5.853099e+04 -1.584318e+00 +6.249429e+00 +8.450760e-02
+4.556533e+05 +6.250000e+00 +9.851414e-01 -9.608600e+02 +5.587807e+04 +5.588633e+04 -1.587990e+00 +6.249076e+00 +1.074570e-01
+4.772158e+05 +6.250000e+00 +1.008412e+00 -9.391142e+02 +5.335289e+04 +5.336116e+04 -1.588396e+00 +6.249032e+00 +1.099951e-01
+4.997988e+05 +6.250000e+00 +1.033623e+00 -9.190959e+02 +5.094180e+04 +5.095009e+04 -1.588836e+00 +6.248983e+00 +1.127446e-01
+5.234504e+05 +6.250000e+00 +1.057863e+00 -8.981460e+02 +4.863967e+04 +4.864796e+04 -1.589260e+00 +6.248935e+00 +1.153884e-01
+5.482212e+05 +6.250000e+00 +1.082104e+00 -8.772127e+02 +4.644156e+04 +4.644985e+04 -1.589683e+00 +6.248885e+00 +1.180322e-01
+5.741642e+05 +6.250000e+00 +1.104406e+00 -8.548364e+02 +4.434282e+04 +4.435106e+04 -1.590072e+00 +6.248839e+00 +1.204645e-01
+6.013350e+05 +6.250000e+00 +1.124768e+00 -8.312583e+02 +4.233894e+04 +4.234710e+04 -1.590427e+00 +6.248796e+00 +1.226852e-01
+6.297915e+05 +6.250000e+00 +1.147069e+00 -8.094337e+02 +4.042558e+04 +4.043369e+04 -1.590816e+00 +6.248748e+00 +1.251175e-01
+6.595946e+05 +6.250000e+00 +1.168401e+00 -7.872310e+02 +3.859870e+04 +3.860673e+04 -1.591189e+00 +6.248701e+00 +1.274439e-01
+6.908081e+05 +6.250000e+00 +1.190702e+00 -7.660057e+02 +3.685436e+04 +3.686232e+04 -1.591578e+00 +6.248650e+00 +1.298761e-01
+7.234987e+05 +6.250000e+00 +1.211065e+00 -7.439002e+02 +3.518887e+04 +3.519673e+04 -1.591933e+00 +6.248604e+00 +1.320968e-01
+7.577363e+05 +6.944444e+00 +1.230457e+00 -6.494938e+02 +3.023879e+04 +3.024576e+04 -1.592272e+00 +6.942843e+00 +1.491241e-01
+7.935940e+05 +7.638889e+00 +1.248880e+00 -5.722097e+02 +2.624753e+04 +2.625376e+04 -1.592593e+00 +7.637074e+00 +1.664922e-01
+8.311487e+05 +8.333333e+00 +1.267303e+00 -5.082122e+02 +2.297293e+04 +2.297855e+04 -1.592915e+00 +8.331295e+00 +1.843067e-01
+8.704805e+05 +9.027778e+00 +1.284756e+00 -4.540900e+02 +2.024748e+04 +2.025257e+04 -1.593220e+00 +9.025508e+00 +2.024149e-01
+9.116736e+05 +9.722222e+00 +1.304149e+00 -4.086789e+02 +1.795158e+04 +1.795623e+04 -1.593558e+00 +9.719704e+00 +2.212751e-01
+9.548160e+05 +1.041667e+01 +1.319663e+00 -3.685307e+02 +1.599766e+04 +1.600190e+04 -1.593829e+00 +1.041390e+01 +2.399003e-01
+1.000000e+06 +1.111111e+01 +1.336147e+00 -3.340064e+02 +1.432005e+04 +1.432394e+04 -1.594116e+00 +1.110809e+01 +2.590894e-01
