Freq Z_mod Z_Fase Err Eri E_mod E_fase R X
+9.286915e+02 +1.850000e+04 -9.686577e-01 +1.566044e+02 +9.262215e+03 +9.263539e+03 -1.553890e+00 +1.849736e+04 -3.127510e+02
+9.726393e+02 +1.806250e+04 -9.773844e-01 +1.545298e+02 +9.057895e+03 +9.059213e+03 -1.553738e+00 +1.805987e+04 -3.081056e+02
+1.018667e+03 +1.806250e+04 -9.773844e-01 +1.475475e+02 +8.648623e+03 +8.649881e+03 -1.553738e+00 +1.805987e+04 -3.081056e+02
+1.066872e+03 +1.768750e+04 -9.948377e-01 +1.464364e+02 +8.432877e+03 +8.434148e+03 -1.553433e+00 +1.768483e+04 -3.070960e+02
+1.117359e+03 +1.734375e+04 -9.948377e-01 +1.425910e+02 +8.211432e+03 +8.212670e+03 -1.553433e+00 +1.734114e+04 -3.011277e+02
+1.170235e+03 +1.696875e+04 -1.003564e+00 +1.403775e+02 +8.013654e+03 +8.014883e+03 -1.553281e+00 +1.696615e+04 -2.972010e+02
+1.225613e+03 +1.662500e+04 -1.003564e+00 +1.368061e+02 +7.809774e+03 +7.810972e+03 -1.553281e+00 +1.662245e+04 -2.911803e+02
+1.283612e+03 +1.625000e+04 -1.003564e+00 +1.336391e+02 +7.628979e+03 +7.630149e+03 -1.553281e+00 +1.624751e+04 -2.846123e+02
+1.344355e+03 +1.590625e+04 -1.012291e+00 +1.314917e+02 +7.441671e+03 +7.442833e+03 -1.553129e+00 +1.590377e+04 -2.810140e+02
+1.407973e+03 +1.559375e+04 -1.012291e+00 +1.280664e+02 +7.247820e+03 +7.248951e+03 -1.553129e+00 +1.559132e+04 -2.754931e+02
+1.474602e+03 +1.525000e+04 -1.012291e+00 +1.250362e+02 +7.076326e+03 +7.077430e+03 -1.553129e+00 +1.524762e+04 -2.694201e+02
+1.544383e+03 +1.493750e+04 -1.029744e+00 +1.239854e+02 +6.897902e+03 +6.899017e+03 -1.552824e+00 +1.493509e+04 -2.684487e+02
+1.617467e+03 +1.462500e+04 -1.038471e+00 +1.219374e+02 +6.726940e+03 +6.728045e+03 -1.552672e+00 +1.462260e+04 -2.650598e+02
+1.694009e+03 +1.431250e+04 -1.038471e+00 +1.189698e+02 +6.563230e+03 +6.564308e+03 -1.552672e+00 +1.431015e+04 -2.593961e+02
+1.774173e+03 +1.403125e+04 -1.047198e+00 +1.168449e+02 +6.392272e+03 +6.393340e+03 -1.552519e+00 +1.402891e+04 -2.564355e+02
+1.858131e+03 +1.375000e+04 -1.047198e+00 +1.138474e+02 +6.228287e+03 +6.229327e+03 -1.552519e+00 +1.374770e+04 -2.512954e+02
+1.946062e+03 +1.346875e+04 -1.047198e+00 +1.109732e+02 +6.071048e+03 +6.072062e+03 -1.552519e+00 +1.346650e+04 -2.461552e+02
+2.038154e+03 +1.318750e+04 -1.047198e+00 +1.082188e+02 +5.920361e+03 +5.921350e+03 -1.552519e+00 +1.318530e+04 -2.410151e+02
+2.134604e+03 +1.293750e+04 -1.055924e+00 +1.062033e+02 +5.762073e+03 +5.763051e+03 -1.552367e+00 +1.293530e+04 -2.384163e+02
+2.235618e+03 +1.265625e+04 -1.055924e+00 +1.036580e+02 +5.623980e+03 +5.624935e+03 -1.552367e+00 +1.265410e+04 -2.332333e+02
+2.341412e+03 +1.240625e+04 -1.055924e+00 +1.009688e+02 +5.478075e+03 +5.479005e+03 -1.552367e+00 +1.240414e+04 -2.286262e+02
+2.452213e+03 +1.218750e+04 -1.055924e+00 +9.813700e+01 +5.324435e+03 +5.325339e+03 -1.552367e+00 +1.218543e+04 -2.245950e+02
+2.568257e+03 +1.193750e+04 -1.064651e+00 +9.645567e+01 +5.190309e+03 +5.191205e+03 -1.552215e+00 +1.193544e+04 -2.218058e+02
+2.689793e+03 +1.171875e+04 -1.073377e+00 +9.458547e+01 +5.048284e+03 +5.049170e+03 -1.552062e+00 +1.171669e+04 -2.195259e+02
+2.817080e+03 +1.150000e+04 -1.073377e+00 +9.202960e+01 +4.911870e+03 +4.912732e+03 -1.552062e+00 +1.149798e+04 -2.154281e+02
