Freq Z_mod Z_Fase Err Eri E_mod E_fase R X
+6.781493e+03 +2.687500e+02 -9.890199e-02 +1.507400e+02 +8.732643e+04 +8.732656e+04 -1.569070e+00 +2.687496e+02 -4.639067e-01
+7.102408e+03 +2.687500e+02 -9.696274e-02 +1.411068e+02 +8.338068e+04 +8.338080e+04 -1.569104e+00 +2.687496e+02 -4.548105e-01
+7.438510e+03 +2.687500e+02 -9.502348e-02 +1.320364e+02 +7.961321e+04 +7.961332e+04 -1.569138e+00 +2.687496e+02 -4.457143e-01
+7.790517e+03 +2.687500e+02 -9.308423e-02 +1.234976e+02 +7.601597e+04 +7.601607e+04 -1.569172e+00 +2.687496e+02 -4.366181e-01
+8.159181e+03 +2.680556e+02 -9.114497e-02 +1.157600e+02 +7.276930e+04 +7.276939e+04 -1.569206e+00 +2.680552e+02 -4.264172e-01
+8.545292e+03 +2.673611e+02 -9.017534e-02 +1.096377e+02 +6.966176e+04 +6.966185e+04 -1.569222e+00 +2.673608e+02 -4.207879e-01
+8.949674e+03 +2.666667e+02 -8.823609e-02 +1.026993e+02 +6.668738e+04 +6.668746e+04 -1.569256e+00 +2.666664e+02 -4.106692e-01
+9.373193e+03 +2.659722e+02 -8.629684e-02 +9.615423e+01 +6.384043e+04 +6.384050e+04 -1.569290e+00 +2.659719e+02 -4.005976e-01
+9.816753e+03 +2.652778e+02 -8.435758e-02 +8.998139e+01 +6.111544e+04 +6.111550e+04 -1.569324e+00 +2.652775e+02 -3.905730e-01
+1.028130e+04 +2.645833e+02 -8.338795e-02 +8.515105e+01 +5.850716e+04 +5.850722e+04 -1.569341e+00 +2.645831e+02 -3.850729e-01
+1.076784e+04 +2.638889e+02 -8.241833e-02 +8.056966e+01 +5.601058e+04 +5.601064e+04 -1.569358e+00 +2.638886e+02 -3.795964e-01
+1.127740e+04 +2.631944e+02 -8.047907e-02 +7.531730e+01 +5.362091e+04 +5.362096e+04 -1.569392e+00 +2.631942e+02 -3.696893e-01
+1.181107e+04 +2.625000e+02 -7.853982e-02 +7.036696e+01 +5.133355e+04 +5.133359e+04 -1.569426e+00 +2.624998e+02 -3.598292e-01
+1.236999e+04 +2.625000e+02 -7.660056e-02 +6.552855e+01 +4.901409e+04 +4.901414e+04 -1.569459e+00 +2.624998e+02 -3.509445e-01
+1.295537e+04 +2.625000e+02 -7.466131e-02 +6.098371e+01 +4.679944e+04 +4.679948e+04 -1.569493e+00 +2.624998e+02 -3.420599e-01
+1.356845e+04 +2.625000e+02 -7.369168e-02 +5.747201e+01 +4.468485e+04 +4.468489e+04 -1.569510e+00 +2.624998e+02 -3.376175e-01
+1.421054e+04 +2.625000e+02 -7.272205e-02 +5.415315e+01 +4.266581e+04 +4.266585e+04 -1.569527e+00 +2.624998e+02 -3.331752e-01
+1.488301e+04 +2.625000e+02 -7.175242e-02 +5.101688e+01 +4.073800e+04 +4.073803e+04 -1.569544e+00 +2.624998e+02 -3.287329e-01
+1.558731e+04 +2.625000e+02 -6.981317e-02 +4.739520e+01 +3.889730e+04 +3.889733e+04 -1.569578e+00 +2.624998e+02 -3.198482e-01
+1.632493e+04 +2.625000e+02 -6.787392e-02 +4.399665e+01 +3.713976e+04 +3.713979e+04 -1.569612e+00 +2.624998e+02 -3.109635e-01
+1.709747e+04 +2.625000e+02 -6.690429e-02 +4.140858e+01 +3.546164e+04 +3.546166e+04 -1.569629e+00 +2.624998e+02 -3.065212e-01
+1.790656e+04 +2.618056e+02 -6.593466e-02 +3.906792e+01 +3.394915e+04 +3.394918e+04 -1.569646e+00 +2.618054e+02 -3.012797e-01
+1.875393e+04 +2.611111e+02 -6.496503e-02 +3.685185e+01 +3.250140e+04 +3.250143e+04 -1.569662e+00 +2.611109e+02 -2.960617e-01
+1.964141e+04 +2.604167e+02 -6.302578e-02 +3.422742e+01 +3.111562e+04 +3.111563e+04 -1.569696e+00 +2.604165e+02 -2.864602e-01
+2.057089e+04 +2.597222e+02 -6.108652e-02 +3.176002e+01 +2.978913e+04 +2.978914e+04 -1.569730e+00 +2.597221e+02 -2.769056e-01
+2.154435e+04 +2.590278e+02 -5.914727e-02 +2.944099e+01 +2.851939e+04 +2.851940e+04 -1.569764e+00 +2.590276e+02 -2.673981e-01
+2.256387e+04 +2.583333e+02 -5.720801e-02 +2.726216e+01 +2.730397e+04 +2.730398e+04 -1.569798e+00 +2.583332e+02 -2.579376e-01
+2.363165e+04 +2.576389e+02 -5.623839e-02 +2.565812e+01 +2.614054e+04 +2.614055e+04 -1.569815e+00 +2.576388e+02 -2.528841e-01
+2.474995e+04 +2.569444e+02 -5.623839e-02 +2.456500e+01 +2.502686e+04 +2.502687e+04 -1.569815e+00 +2.569443e+02 -2.522025e-01
+2.592117e+04 +2.562500e+02 -5.623839e-02 +2.351862e+01 +2.396081e+04 +2.396082e+04 -1.569815e+00 +2.562499e+02 -2.515209e-01
+2.714782e+04 +2.562500e+02 -5.526876e-02 +2.206878e+01 +2.287816e+04 +2.287817e+04 -1.569832e+00 +2.562499e+02 -2.471843e-01
+2.843251e+04 +2.562500e+02 -5.429913e-02 +2.070195e+01 +2.184443e+04 +2.184444e+04 -1.569849e+00 +2.562499e+02 -2.428477e-01
+2.977800e+04 +2.562500e+02 -5.429913e-02 +1.976655e+01 +2.085741e+04 +2.085742e+04 -1.569849e+00 +2.562499e+02 -2.428477e-01
+3.118717e+04 +2.562500e+02 -5.332950e-02 +1.853639e+01 +1.991499e+04 +1.991500e+04 -1.569866e+00 +2.562499e+02 -2.385112e-01
+3.266301e+04 +2.562500e+02 -5.235988e-02 +1.737705e+01 +1.901515e+04 +1.901516e+04 -1.569882e+00 +2.562499e+02 -2.341746e-01
+3.420870e+04 +2.562500e+02 -5.235988e-02 +1.659188e+01 +1.815597e+04 +1.815598e+04 -1.569882e+00 +2.562499e+02 -2.341746e-01
+3.582753e+04 +2.562500e+02 -5.235988e-02 +1.584219e+01 +1.733561e+04 +1.733562e+04 -1.569882e+00 +2.562499e+02 -2.341746e-01
+3.752297e+04 +2.562500e+02 -5.139025e-02 +1.484626e+01 +1.655232e+04 +1.655233e+04 -1.569899e+00 +2.562499e+02 -2.298380e-01
+3.929864e+04 +2.562500e+02 -4.945100e-02 +1.364053e+01 +1.580442e+04 +1.580443e+04 -1.569933e+00 +2.562499e+02 -2.211649e-01
+4.115834e+04 +2.562500e+02 -4.848137e-02 +1.276882e+01 +1.509031e+04 +1.509032e+04 -1.569950e+00 +2.562499e+02 -2.168283e-01
+4.310604e+04 +2.562500e+02 -4.848137e-02 +1.219187e+01 +1.440847e+04 +1.440848e+04 -1.569950e+00 +2.562499e+02 -2.168283e-01
+4.514592e+04 +2.562500e+02 -4.848137e-02 +1.164099e+01 +1.375744e+04 +1.375744e+04 -1.569950e+00 +2.562499e+02 -2.168283e-01
+4.728232e+04 +2.562500e+02 -4.848137e-02 +1.111500e+01 +1.313582e+04 +1.313583e+04 -1.569950e+00 +2.562499e+02 -2.168283e-01
+4.951983e+04 +2.562500e+02 -4.848137e-02 +1.061278e+01 +1.254229e+04 +1.254230e+04 -1.569950e+00 +2.562499e+02 -2.168283e-01
+5.186322e+04 +2.555556e+02 -4.848137e-02 +1.016079e+01 +1.200813e+04 +1.200813e+04 -1.569950e+00 +2.555555e+02 -2.162407e-01
+5.431750e+04 +2.548611e+02 -4.751174e-02 +9.533559e+00 +1.149679e+04 +1.149680e+04 -1.569967e+00 +2.548610e+02 -2.113401e-01
+5.688792e+04 +2.541667e+02 -4.654211e-02 +8.941387e+00 +1.100731e+04 +1.100732e+04 -1.569984e+00 +2.541666e+02 -2.064629e-01
+5.957999e+04 +2.534722e+02 -4.751174e-02 +8.739118e+00 +1.053875e+04 +1.053876e+04 -1.569967e+00 +2.534721e+02 -2.101883e-01
+6.239944e+04 +2.527778e+02 -4.848137e-02 +8.537932e+00 +1.009021e+04 +1.009022e+04 -1.569950e+00 +2.527777e+02 -2.138903e-01
+6.535233e+04 +2.520833e+02 -4.751174e-02 +8.011120e+00 +9.660838e+03 +9.660841e+03 -1.569967e+00 +2.520832e+02 -2.090366e-01
+6.844494e+04 +2.513889e+02 -4.751174e-02 +7.670275e+00 +9.249804e+03 +9.249807e+03 -1.569967e+00 +2.513888e+02 -2.084608e-01
